nct_id,phase,number_of_arms,brief_title,official_title,enrollment,a,b,comparator,combination
NCT00318461,Phase 3,5,To Compare the Effect of Liraglutide When Given Together With Metformin With the Effect of Metformin Given Alone and With the Effect of Glimepiride and Metformin Given Together,Liraglutide Effect and Action in Diabetes (LEAD-2): Effect on Glycaemic Control After Once Daily Administration of Liraglutide in Combination With Metformin Versus Metformin Monotherapy Versus Metformin and Glimepiride Combination Therapy in Subjects With Type 2 Diabetes,1091,NA,liraglutide,plac_stnd,FALSE
NCT00622284,Phase 3,2,Efficacy and Safety of BI 1356 in Combination With Metformin in Patients With Type 2 Diabetes,"A Randomised Double-blind, Active-controlled Parallel Group Efficacy and Safety Study of BI 1356 ( 5.0 mg, Administered Orally Once Daily) Compared to Glimepiride Over Two Years in Type 2 Diabetic Patients With Insufficient Glycaemic Control Despite Metformin Therapy",1560,not a drug,linagliptin,plac_stnd,TRUE
NCT01798706,Phase 3,2,Efficacy and Safety of Lixisenatide Versus Placebo on Top of Basal Insulin and/or Oral Antidiabetic Treatment in Older Type 2 Diabetic Patients,"A Randomized, Double-blind, Placebo-controlled, 2-arm Parallel-group, Multicenter, 24 Week Study Assessing the Safety and Efficacy of Lixisenatide in Older Patients With Type 2 Diabetes Inadequately Controlled on Their Current Diabetes Treatment Regimen",350,placebo,lixisenatide,plac_stnd,FALSE
NCT00102765,Phase 4,NA,Study Of Asthma In Patients Of African Descent,"A Multicenter, Randomized, Double-Blind, Parallel Group, 52-Week Comparison of Asthma Control and Measures of Airway Inflammation in Subjects of African Descent Receiving Fluticasone Propionate/Salmeterol 100/50mcg DISKUS® BID or Fluticasone Propionate 100mcg DISKUS® BID Alone",479,fluticasone|fluticasone,salmeterol,undefined,NA
NCT00764725,Phase 4,2,Comparison of MTX+Anti-TNF to MTX+Conventional DMARDs in Patients With Early Rheumatoid Arthritis (RA) Who Failed MTX Alone (SWEFOT),"A Prospective Randomized, Open, Multi-Center Trial Comparing TNF-Blockade + MTX to MTX+SSZ+HCQ in Patients With Early RA With an Inadequate Response to MTX",487,standard care,methotrexate,plac_stnd,TRUE
NCT00353912,Phase 3,NA,Efficacy & Safety of Orally Administered Valsartan/Amlodipine Combo Therapy vs Amlodipine Monotherapy in Black Patients With Stage II Hypertension,"A 12-week, Multicenter Study to Evaluate the Efficacy and Safety of Orally Administered Valsartan/Amlodipine Combo Based Therapy vs Amlodipine Monotherapy in Black Patients With Stage II Hypertension",571,amlodipine,valsartan,undefined,NA
NCT00993109,Phase 4,2,Low-dose Nifedipine-Valsartan Combination Compared to Up-titrated Valsartan Monotherapy in Essential Hypertension,"Randomized,Open-label,Parallel Design Comparator Study of Effect of Nifedipine GITS/OROS (Adalat) 30 mg in Combination With Valsartan (Diovan) 80 mg Compared to Valsartan (Diovan) 160 mg Monotherapy in Patients Whose Blood Pressure is Not Well Controlled by Valsartan 80 mg Alone",360,valsartan,nifedipine,diff_class,FALSE
NCT00425997,Phase 4,NA,Efficacy of Valsartan/Hydrochlorothiazide Versus Amlodipine and Hydrochlorothiazide in Patients Hypertension,"A 10-week Multicenter,Forced-titration Study Using 24-hr ABPM to Evaluate the Efficacy of Valsartan/Hydrochlorothiazide (HCTZ) Treatment Regimen vs Conventional Treatment Regimen With Amlodipine and Hydrochlorothiazide (HCTZ) in Patients With Stage 2 Hypertension",480,hydrochlorothiazide|hydrochlorothiazide|amlodipine,valsartan,undefined,NA
NCT00000530,Phase 3,NA,Raynaud's Treatment Study (RTS),NA,NA,NA,nifedipine,poss_plac_stnd,NA
NCT00273299,Phase 3,NA,Valsartan/Hydrochlorothiazide Combination in the Treatment of Severe Hypertension,A 6-Week Study to Evaluate the Combination of Valsartan/HCTZ (160/12.5mg With Forced Titration to Maximum Dose of 320/25mg) Compared to Valsartan Monotherapy (160mg With Forced Titration to 320mg) as Initial Therapy in Patients With Severe Hypertension,607,hydrochlorothiazide,valsartan,undefined,NA
NCT01329029,Phase 4,2,Roflumilast in Chronic Obstructive Pulmonary Disease (COPD) Patients Treated With Fixed Combinations of Long-acting β2-agonists (LABA) and Inhaled Glucocorticosteroid (ICS),"Effect of Roflumilast on Exacerbation Rate in Patients With COPD Treated With Fixed Combinations of LABA and ICS. A 52-week, Randomised Double-blind Trial With Roflumilast 500 µg Versus Placebo. The REACT Trial",1945,placebo,roflumilast,plac_stnd,FALSE
NCT00174759,Phase 3,NA,CASPAR : Clopidogrel and Acetyl Salicylic Acid in Bypass Surgery for Peripheral ARterial Disease,"A Double-blind, Randomized Study of Clopidogrel 75 mg/d vs Placebo, on a Background of ASA 75-100 mg/d,in Peripheral Arterial Disease (PAD) Patients Receiving a Unilateral Below Knee Bypass Graft.",1460,NA,clopidogrel,poss_plac_stnd,NA
NCT00413049,Phase 3,2,Efficacy/Safety of Valsartan Plus Amlodipine and Amlodipine Alone in Patients With Hypertension,"A Multi-national, Multicenter, Double-blind, Double-dummy, Randomized, Active-controlled, Parallel Study Comparing the Efficacy and Safety of Valsartan/Amlodipine 80/5 mg to Amlodipine 5 mg Alone Once Daily in Patients With Mild to Moderate Essential Hypertension Not Adequately Controlled With Amlodipine 5 mg Monotherapy",698,NA,valsartan,plac_stnd,TRUE
NCT00386100,Phase 4,2,A Type 2 Diabetes Study of the Longer-Term Glycemic Effect of AVANDAMET vs. Metformin,"A Randomized, Parallel Group, Double-blind, Multi-center Study Comparing the Efficacy and Safety of AVANDAMET and Metformin After 80 Weeks of Treatment.",688,NA,rosiglitazone,plac_stnd,TRUE
NCT01444430,Phase 3,2,A 6 Month Safety Study Comparing Symbicort With Inhaled Corticosteroid Only in Asthmatic Adults and Adolescents,"A 26 Week, Randomized, Double-blind, Parallel-group, Active Controlled, Multicenter, Multinational Safety Study Evaluating the Risk of Serious Asthma-related Events During Treatment With Symbicort®, a Fixed Combination of Inhaled Corticosteroid (ICS) (Budesonide) and a Long Acting β2-agonist (LABA) (Formoterol) as Compared to Treatment With ICS (Budesonide) Alone in Adult and Adolescent (≥12 Years of Age) Patients With Asthma",12460,NA,formoterol,plac_stnd,FALSE
NCT00679380,Phase 3,4,(CB-01-02/02) Randomized Placebo Controlled Trial of Budesonide-multi-matrix System (MMX™) 6 mg and 9 mg in Patients With Ulcerative Colitis,"Efficacy and Safety of Oral Budesonide-MMX™ (CB-01-02) 6 mg and 9 mg Extended Release Tablets in Patients With Mild or Moderate Active Ulcerative Colitis. A Multicentre, Randomised, Double-Blind, Double-Dummy, Comparative Study Versus Placebo With an Additional Reference Arm Evaluating Entocort®EC",514,placebo,budesonide,plac_stnd,FALSE
NCT00680953,Phase 3,3,Denosumab Fracture Intervention Randomized Placebo Controlled Trial in Japanese Patients With Osteoporosis,"A Randomized, Double-Blind, Placebo-controlled Phase 3 Study Evaluating Efficacy and Safety of Denosumab in Japanese Osteoporotic Subjects With Prevalent Fragility Vertebral Fracture(s)",1262,placebo,denosumab,plac_stnd,FALSE
NCT02099110,Phase 3,5,"Ertugliflozin and Sitagliptin Co-administration Factorial Study (VERTIS FACTORAL, MK-8835-005)","A Phase III, Randomized, Double-Blind, Multicenter Study to Evaluate the Efficacy and Safety of the Combination of Ertugliflozin (MK-8835/PF-04971729) With Sitagliptin Compared With Ertugliflozin Alone and Sitagliptin Alone, in the Treatment of Subjects With T2DM With Inadequate Glycemic Control on Metformin Monotherapy",1233,NA,ertugliflozin,plac_stnd,FALSE
NCT00235014,Phase 4,4,A Study for Prevention of Kidney Disease in Diabetic Patients (BENEDICT),A Two-Phase Study for Primary and Secondary Prevention of Diabetic Nephropathy by Combined ACE Inhibition and Calcium Channel Blockade (BENEDICT),1204,placebo,trandolapril,plac_stnd,FALSE
NCT00375388,Phase 3,NA,"The HOME Trial: Hyperinsulinaemia: the Outcome of Its Metabolic Effects, a Randomized Controlled Trial",Study of Metformin HCL in Patients With Type 2 Diabetes Intensively Treated With Insulin: a Treatment Strategy for Insulin Resistance in Type 2 Diabetes Mellitus: a Randomized Controlled Trial,400,NA,metformin,poss_plac_stnd,NA
NCT02033889,Phase 3,3,A Study To Evaluate The Efficacy And Safety Of Ertugliflozin In Participants With Type 2 Diabetes Mellitus And Inadequate Glycemic Control On Metformin Monotherapy (MK-8835-007).,"A Phase 3, Randomized, Double-Blind, Placebo-Controlled, 26-Week Multicenter Study With a 78-Week Extension To Evaluate The Efficacy And Safety Of Ertugliflozin In Subjects With Type 2 Diabetes Mellitus And Inadequate Glycemic Control On Metformin Monotherapy.",621,NA,ertugliflozin,plac_stnd,FALSE
NCT00091793,Phase 3,2,Study to Evaluate AMG 162 in the Prevention of Postmenopausal Osteoporosis,"A Randomized, Double-Blind Study to Evaluate AMG 162 in the Prevention of Postmenopausal Osteoporosis",332,placebo,denosumab,plac_stnd,FALSE
NCT00403910,Phase 3,NA,Antiremodeling Effect Of Aldosterone Receptors Blockade With Canrenone In Mild Chronic Heart Failure. AREA IN-CHF Study,Phase 3 Study Of Antiremodeling Effect Of Aldosterone Receptors Blockade With Canrenone In Mild Chronic Heart Failure,500,NA,canrenone,poss_plac_stnd,NA
NCT03021343,Phase 3,2,Effect of Colchicine on the Incidence of Atrial Fibrillation in Open Heart Surgery Patients,Effect of ColchiciNe on the InciDence of Atrial Fibrillation in Open Heart Surgery Patients: END-AF Trial,360,standard care,colchicine,plac_stnd,FALSE
NCT00290927,Phase 3,NA,Efficacy and Safety of Insulin Glulisine in Type 2 Diabetes Mellitus,"Evaluation of Efficacy and Safety of HMR1964 Intensive Therapy in Subjects With Type 2 Diabetes Mellitus Not Optimally Controlled With Oral Hypoglycemic Agents (OHA); OHA Therapy Controlled, Open, Randomized, Parallel Group, Comparative (Superiority), 16-week, Multinational, Multicenter Study",390,NA,insulin glulisine,poss_plac_stnd,NA
NCT00439738,Phase 4,2,Safety/Efficacy of Valsartan/Hydrochlorothiazide Combination Compared to Hydrochlorothiazide in Obese Hypertensive Adults,"A 16-week Double-blind, Randomized, Multicenter, Force-titration Study to Evaluate the Antihypertensive Efficacy of Valsartan/Hydrochlorothiazide (HCTZ) Therapy Compared to HCTZ Based Therapy in Obese, Hypertensive Patients",412,amlodipine,valsartan,diff_class,FALSE
NCT01365455,Phase 3,5,Efficacy and Safety of Subcutaneous Secukinumab for Moderate to Severe Chronic Plaque-type Psoriasis for up to 1 Year,"A Randomized, Double-blind, Placebo Controlled, Multicenter Study of Subcutaneous Secukinumab to Demonstrate Efficacy After Twelve Weeks of Treatment, and to Assess the Safety, Tolerability and Long-term Efficacy up to One Year in Subjects With Moderate to Severe Chronic Plaque-type Psoriasis",738,NA,secukinumab,plac_stnd,FALSE
NCT01177384,Phase 3,2,Clinical Trial to Evaluate the Safety and Efficacy of the Addition of Sitagliptin in Participants With Type 2 Diabetes Mellitus Receiving Acarbose Monotherapy (MK-0431-130),"A Phase III, Multicenter, Randomized, Placebo-Controlled, Double-Blind Clinical Trial to Evaluate the Safety and Efficacy of the Addition of Sitagliptin in Patients With Type 2 Diabetes Mellitus Who Have Inadequate Glycemic Control on Diet/Exercise Therapy and Acarbose Monotherapy",380,placebo,sitagliptin,plac_stnd,FALSE
NCT01009580,Phase 3,2,Comparison of NN5401 With Biphasic Insulin Aspart 30 in Type 2 Diabetes,"A 26-week, Randomised, Open-labelled, Two-arm, Parallel-group, Treat-to-target Trial Comparing Efficacy and Safety of Soluble Insulin Analogue Combination (SIAC) Twice Daily (BID) With Biphasic Insulin Aspart (BIAsp) 30 BID, With or Without Metformin, With or Without DPP-4 Inhibitor, With or Without Pioglitazone in Subjects With Type 2 Diabetes in Inadequate Glycaemic Control on Once or Twice Daily Premixed or Self-mixed Insulin Regimen With or Without OADs (BOOST™: Intensify Premix 1)",447,NA,insulin degludec,plac_stnd,FALSE
NCT01059812,Phase 3,2,A Pan Asian Trial Comparing Efficacy and Safety of NN5401 and Biphasic Insulin Aspart 30 in Type 2 Diabetes,A Pan Asian Trial Comparing Efficacy and Safety of NN5401 and Biphasic Insulin Aspart 30 in Type 2 Diabetes (BOOST™: INTENSIFY ALL),424,NA,insulin degludec,plac_stnd,FALSE
NCT01228747,Phase 3,2,"A Double-blind, Placebo-controlled Study of Levetiracetam in Epilepsy Patients With Generalized Tonic-clonic Seizures (Except Partial Seizures Evolving to Secondarily Generalized Seizures)","A Double-blind, Multicenter, Randomized, Placebo-controlled Study to Evaluate the Efficacy and Safety of Adjunctive Treatment With Oral Levetiracetam, in Epilepsy Patients Aged ≥16 Years, With Generalized Tonic-clonic (GTC) Seizures",361,placebo,levetiracetam,plac_stnd,FALSE
NCT01336023,Phase 3,3,"Dual Action of Liraglutide and Insulin Degludec in Type 2 Diabetes: A Trial Comparing the Efficacy and Safety of Insulin Degludec/Liraglutide, Insulin Degludec and Liraglutide in Subjects With Type 2 Diabetes","A 26 Week Randomised, Parallel Three-arm, Open-label, Multi-centre, Multinational Treat-to-target Trial Comparing Fixed Ratio Combination of Insulin Degludec and Liraglutide Versus Insulin Degludec or Liraglutide Alone, in Subjects With Type 2 Diabetes Treated With 1-2 Oral Anti-diabetic Drugs (OADs)With a 26 Week Extension",1663,NA,insulin degludec,plac_stnd,FALSE
NCT00570739,Phase 3,4,"Effects of Metformin Hydrochloride (HCl) in Combination With Colesevelam HCl, Compared to Metformin HCl Alone, in Patients With Type 2 Diabetes Mellitus and the Effects of Colesevelam HCl on Lipids and Glucose on Pre-diabetic Patients.","Effects of Metformin HCl in Combination With Colesevelam HCl, Compared to Metformin HCl Alone, as Initial Therapy in Drug naïve Subjects With Type 2 Diabetes Mellitus, and the Effects of Colesevelam HCl on the Lipid Profile in Subjects With Pre Diabetes",502,placebo,colesevelam,plac_stnd,FALSE
NCT00856544,Phase 3,4,"A Study Comparing 2 Doses Of CP-690,550 Vs. Placebo For The Treatment Of Rheumatoid Arthritis In Patients On Other Background Arthritis Medications","Phase 3, Randomized, Double Blind, Placebo Controlled Study Of The Safety And Efficacy Of 2 Doses Of CP 690,550 In Patients With Active Rheumatoid Arthritis On Background DMARDS",795,placebo,tofacitinib,plac_stnd,FALSE
NCT01578850,Phase 4,2,Study Conducted in Subjects With Rheumatoid Arthritis Who Have Moderate to Severe Disease Activity Despite Methotrexate Therapy With or Without Other Non Biologic Disease Modifying Antirheumatic Drugs (DMARDs)for at Least 12 Weeks Prior to Screening,"A Randomized, Double-blind Placebo-controlled Study Of The Maintenance Of Efficacy Of Etanercept Plus Dmard(s) Compared With Dmard(s) Alone In Subjects With Rheumatoid Arthritis After Achieving An Adequate Response With Etanercept Plus Dmard(s)",491,placebo,etanercept,plac_stnd,FALSE
NCT00333151,Phase 3,NA,Effect of Liraglutide on Blood Glucose Control in Subjects With Type 2 Diabetes,Effect on Glycemic Control of Liraglutide in Combination With Rosiglitazone Plus Metformin Versus Rosiglitazone Plus Metformin in Subjects With Type 2 Diabetes,576,rosiglitazone|metformin,liraglutide,undefined,NA
NCT00696384,Phase 3,3,A Safety and Tolerability Study of Azilsartan Medoxomil in Participants With Essential Hypertension,"An 8-Month Phase 3, Open-Label Study With a Blinded Reversal Phase to Evaluate the Safety and Tolerability of TAK-491 in Subjects With Essential Hypertension",418,placebo,azilsartan,plac_stnd,FALSE
NCT00099905,Phase 3,NA,A Clinical Study to Assess the Efficacy and Safety of Three Doses of Vildagliptin in Patients With Type 2 Diabetes,A Clinical Study to Assess the Efficacy and Safety of Three Doses of Vildagliptin in Patients With Type 2 Diabetes,639,NA,vildagliptin,poss_plac_stnd,NA
NCT00099944,Phase 3,3,Efficacy and Safety of Vildagliptin in Combination With Glimepiride in Patients With Type 2 Diabetes,Efficacy and Safety of Vildagliptin in Combination With Glimepiride in Patients With Type 2 Diabetes,515,placebo,vildagliptin,plac_stnd,FALSE
NCT00219154,Phase 3,NA,A Clinical Study to Compare Long-term Efficacy and Safety of an Aliskiren Based Regimen to a Hydrochlorothiazidebased Treatment Regimen With Optional Addition of Amlodipine,"A Twenty Six-week, Randomized, Double-blind, Parallel Group, Multicenter, Active Controlled, Dose Titration Study to Evaluate the Efficacy and Safety of Aliskiren Compared to HCTZ With the Optional Addition of Amlodipine, Followed by a Second Twenty Six Weeks of Blinded Treatment, in Patients With Essential Hypertension",1125,NA,aliskiren,poss_plac_stnd,NA
